id,name,displayName,race,bodyType,imagePath,downloadUrl,infoLink,
percy,percy_human,Percy,human,bt2,images/Percy_meta.png,https://f.rpghq.org/7Ai4fNI4IxSo.pak?n=Human_M%20-%20Percy%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
res,res_human,Res,human,bt2,images/Ceres_ocr.png,https://f.rpghq.org/hDUlkvUzyQqs.pak?n=Human_M%20-%20-%20Ares%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
rhay,rhay_human,Rhay,human,bt2,images/Rhay_ocr.png,https://f.rpghq.org/k4tNstztTwq3.pak?n=Human_M%20-%20Rhay%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
rodmir,rodmir_human,Rodmir,human,bt2,images/Rodmir_meta.png,https://f.rpghq.org/Mm8d7nPtDPrT.pak?n=Human_M%20-%20Rodmir%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
rudi,rudi_human,Rudi,human,bt2,images/Rudi_ocr.png,https://f.rpghq.org/0Qlci3XzgdPs.pak?n=Human_M%20-%20Rudi%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
rune,rune_human,Rune,human,bt2,images/Rune_ocr.png,https://f.rpghq.org/5bDpHdJCu6Mb.pak?n=Human_M%20-%20Rune%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
safir,safir_human,Safir,human,bt2,images/Safir_meta.png,https://f.rpghq.org/VS6BuZ9dUd1f.pak?n=Human_M%20-%20Safir%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
sinclair,sinclair_human,Sinclair,human,bt2,images/Sinclair_meta.png,https://f.rpghq.org/u1ae79BLcxGH.pak?n=Human_M%20-%20Sinclair%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
terys,terys_human,Terys,human,bt2,images/Terys_meta.png,https://f.rpghq.org/8uojKGLWKdS1.pak?n=Human_M%20-%20Terys%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
thiago,thiago_human,Thiago,human,bt2,images/Thiago.webp,https://f.rpghq.org/99cBSXfq7WKo.pak?n=Human_M%20-%20Thiago%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
valerian scars,valerian scars_human,Valerian Scars,human,bt2,images/Valerian_Scars_ocr.png,https://f.rpghq.org/eB95h6qsVium.pak?n=Human_M%20-%20Valerian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
valerian,valerian_human,Valerian,human,bt2,images/Valerian_ocr.png,https://f.rpghq.org/eB95h6qsVium.pak?n=Human_M%20-%20Valerian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
viktor,viktor_human,Viktor,human,bt2,images/Viktor_meta.png,https://f.rpghq.org/zYs1E5Tb7aXZ.pak?n=Human_M%20-%20Viktor%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
wendris,wendris_human,Wendris,human,bt2,images/Wendris.webp,https://f.rpghq.org/2YaGyBIc0ZZx.pak?n=Human_M%20-%20Wendris%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
~duvain~,~duvain~_human,~Duvain~,human,bt2,images/~Duvain~.webp,https://f.rpghq.org/jaNcvI2BUXqy.pak?n=Human_M%20-%20~Duvain~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~ekko~,~ekko~_human,~Ekko~,human,bt2,images/~Ekko~.webp,https://f.rpghq.org/ORqSRNZaHvoB.pak?n=Human_M%20-%20~Ekko~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~faenor~,~faenor~_human,~Faenor~,human,bt2,images/~Faenor~.webp,https://f.rpghq.org/Hemc1SRr8PAS.pak?n=Human_M%20-%20~Faenor~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~lhuher~,~lhuher~_human,~Lhuher~,human,bt2,images/~Lhuher~.webp,https://f.rpghq.org/aUMK7wOBMuND.pak?n=Human_M%20-%20~Lhuher~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~nidion~,~nidion~_human,~Nidion~,human,bt2,images/~Nidion~.webp,https://f.rpghq.org/YeZbw2luFPZj.pak?n=Human_M%20-%20~Nidion~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~tiel~,~tiel~_human,~Tiel~,human,bt2,images/~Tiel~.webp,https://f.rpghq.org/hy6TYiJr5vZb.pak?n=Human_M%20-%20~Tiel~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
- ares -,- ares -_human,- Ares -,human,bt4,images/__Ares___meta.png,https://f.rpghq.org/sirNhHEIgoVS.pak?n=Human_MS%20-%20-%20Ares%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- corus -,- corus -_human,- Corus -,human,bt4,images/__Corus___meta.png,https://f.rpghq.org/6l9HUp6acWJ8.pak?n=Human_MS%20-%20-%20Corus%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- deimos -,- deimos -_human,- Deimos -,human,bt4,images/__Deimos___meta.png,https://f.rpghq.org/073tiF2fuDSR.pak?n=Human_MS%20-%20-%20Deimos%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
dorian (vemp),dorian (vemp)_human,Dorian (VEMP),human,bt4,images/Dorian_(VEMP).webp,https://f.rpghq.org/lELk8pTYfCYG.pak?n=Human_MS%20-%20Dorian%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
elrys,elrys_human,Elrys,human,bt4,images/Elrys_ocr.png,https://f.rpghq.org/Jek3xyBEDNJb.pak?n=Human_MS%20-%20Elrys%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
ezekiel,ezekiel_human,Ezekiel,human,bt4,images/Ezekiel_ocr.png,https://f.rpghq.org/dHPJj20TRUpT.pak?n=Human_MS%20-%20Ezekiel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
hyrion,hyrion_human,Hyrion,human,bt4,images/Hyrion_ocr.png,https://f.rpghq.org/qE5qKBCIfEWl.pak?n=Human_MS%20-%20Hyrion%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
jayce,jayce_human,Jayce,human,bt4,images/Jayce_meta.png,https://f.rpghq.org/HYFB2qtxCGfK.pak?n=Human_MS%20-%20Jayce%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
julian,julian_human,Julian,human,bt4,images/Julian_ocr.png,https://f.rpghq.org/y0tVXIKIqWxN.pak?n=Human_MS%20-%20Julian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
kyle vampire,kyle vampire_human,Kyle Vampire,human,bt4,images/Kyle_Vampire.webp,https://f.rpghq.org/Zm2BkHGtFCI6.pak?n=Human_MS%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
kyle,kyle_human,Kyle,human,bt4,images/Kyle.webp,https://f.rpghq.org/Zm2BkHGtFCI6.pak?n=Human_MS%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
leander,leander_human,Leander,human,bt4,images/Leander_ocr.png,https://f.rpghq.org/sp1bH6PQnkxS.pak?n=Human_MS%20-%20Leander%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
lucien vampire,lucien vampire_human,Lucien Vampire,human,bt4,images/Lucien_Vampire.webp,https://f.rpghq.org/AyGgtai69qWl.pak?n=Human_MS%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
lucien,lucien_human,Lucien,human,bt4,images/Lucien_ocr.png,https://f.rpghq.org/AyGgtai69qWl.pak?n=Human_MS%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
mjk human head a,mjk human head a_human,MJK HUMAN Head A,human,bt4,,https://f.rpghq.org/I4UARCk4Idw3.pak?n=Human_MS%20-%20MJK%20HUMAN%20Head%20A%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/3917,
mjk human head b,mjk human head b_human,MJK HUMAN Head B,human,bt4,,https://f.rpghq.org/p6PoodsAjPA7.pak?n=Human_MS%20-%20MJK%20HUMAN%20Head%20B%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/3917,
naris,naris_human,Naris,human,bt4,images/Naris_ocr.png,https://f.rpghq.org/dJ0CfssT7dSY.pak?n=Human_MS%20-%20Naris%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
oberon,oberon_human,Oberon,human,bt4,images/Oberon_meta.png,https://f.rpghq.org/IPw3e7b7jYEn.pak?n=Human_MS%20-%20Oberon%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
olof,olof_human,Olof,human,bt4,images/Olof_ocr.png,https://f.rpghq.org/4liYKTuXWixd.pak?n=Human_MS%20-%20Olof%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
onhee's preset 2 alecto(fixed),onhee's preset 2 alecto(fixed)_human,Onhee's Preset 2 Alecto(Fixed),human,bt4,images/Onhee's_Preset_2_Alecto(Fixed).webp,https://f.rpghq.org/su8uNP8EXWYX.pak?n=Human_MS%20-%20Onhee's%20Preset%202%20Alecto(Fixed)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
~duvain~,~duvain~_human,~Duvain~,human,bt4,images/~Duvain~.webp,https://f.rpghq.org/QSdvlBHXgV8j.pak?n=Human_MS%20-%20~Duvain~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~ekko~,~ekko~_human,~Ekko~,human,bt4,images/~Ekko~.webp,https://f.rpghq.org/jOO98J1ZPgRq.pak?n=Human_MS%20-%20~Ekko~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~faenor~,~faenor~_human,~Faenor~,human,bt4,images/~Faenor~.webp,https://f.rpghq.org/1OTQNQM7BQUs.pak?n=Human_MS%20-%20~Faenor~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~lhuher~,~lhuher~_human,~Lhuher~,human,bt4,images/~Lhuher~.webp,https://f.rpghq.org/pwIFmhXC9mwo.pak?n=Human_MS%20-%20~Lhuher~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~nidion~,~nidion~_human,~Nidion~,human,bt4,images/~Nidion~.webp,https://f.rpghq.org/KVra0E2UHbp2.pak?n=Human_MS%20-%20~Nidion~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~tiel~,~tiel~_human,~Tiel~,human,bt4,images/~Tiel~.webp,https://f.rpghq.org/mP1LktRbKG9a.pak?n=Human_MS%20-%20~Tiel~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
- alecto -,- alecto -_tiefling,- Alecto -,tiefling,bt1,images/__Alecto___meta.png,https://f.rpghq.org/vH3Zf6XpnLHw.pak?n=Tiefling_F%20-%20-%20Alecto%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- amunet -,- amunet -_tiefling,- Amunet -,tiefling,bt1,images/__Amunet___meta.png,https://f.rpghq.org/tWzpvGcB7UIB.pak?n=Tiefling_F%20-%20-%20Amunet%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- astarte -,- astarte -_tiefling,- Astarte -,tiefling,bt1,images/__Astarte___meta.png,https://f.rpghq.org/fKlnLs76naZW.pak?n=Tiefling_F%20-%20-%20Astarte%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- bia -,- bia -_tiefling,- Bia -,tiefling,bt1,images/__Bia___meta.png,https://f.rpghq.org/DBUsHWXYSLuf.pak?n=Tiefling_F%20-%20-%20Bia%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- daphne -,- daphne -_tiefling,- Daphne -,tiefling,bt1,images/__Daphne___meta.png,https://f.rpghq.org/d35CIq48jweV.pak?n=Tiefling_F%20-%20-%20Daphne%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- devana -,- devana -_tiefling,- Devana -,tiefling,bt1,images/__Devana___meta.png,https://f.rpghq.org/cbWaNb7bo1PE.pak?n=Tiefling_F%20-%20-%20Devana%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- dione -,- dione -_tiefling,- Dione -,tiefling,bt1,images/__Dione___meta.png,https://f.rpghq.org/EZLzzMmNIB0z.pak?n=Tiefling_F%20-%20-%20Dione%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- eithne -,- eithne -_tiefling,- Eithne -,tiefling,bt1,images/__Eithne___meta.png,https://f.rpghq.org/OItrif4pfWJj.pak?n=Tiefling_F%20-%20-%20Eithne%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- enyo -,- enyo -_tiefling,- Enyo -,tiefling,bt1,images/__Enyo___meta.png,https://f.rpghq.org/JyAfmD8Xdq65.pak?n=Tiefling_F%20-%20-%20Enyo%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- eris -,- eris -_tiefling,- Eris -,tiefling,bt1,images/__Eris___meta.png,https://f.rpghq.org/vOCdX9NfUEj6.pak?n=Tiefling_F%20-%20-%20Eris%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- jilan -,- jilan -_tiefling,- Jilan -,tiefling,bt1,images/__Jilan___meta.png,https://f.rpghq.org/xkpPjZO3VOGI.pak?n=Tiefling_F%20-%20-%20Jilan%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- keres -,- keres -_tiefling,- Keres -,tiefling,bt1,images/__Keres___meta.png,https://f.rpghq.org/HvOqmlaja4Jg.pak?n=Tiefling_F%20-%20-%20Keres%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- ligeia -,- ligeia -_tiefling,- Ligeia -,tiefling,bt1,images/__Ligeia___meta.png,https://f.rpghq.org/M725ZZaJ4cUC.pak?n=Tiefling_F%20-%20-%20Ligeia%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- lyssa -,- lyssa -_tiefling,- Lyssa -,tiefling,bt1,images/__Lyssa___meta.png,https://f.rpghq.org/SrMIrH5gklKc.pak?n=Tiefling_F%20-%20-%20Lyssa%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- mora -,- mora -_tiefling,- Mora -,tiefling,bt1,images/__Mora___meta.png,https://f.rpghq.org/5qPBuvDZQ7si.pak?n=Tiefling_F%20-%20-%20Mora%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- orin -,- orin -_tiefling,- Orin -,tiefling,bt1,images/__Orin___meta.png,https://f.rpghq.org/NPWaBD7vmB28.pak?n=Tiefling_F%20-%20-%20Orin%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- orin blind -,- orin blind -_tiefling,- Orin Blind -,tiefling,bt1,images/__Orin_Blind___meta.png,https://f.rpghq.org/h1nFiwvzb37F.pak?n=Tiefling_F%20-%20-%20Orin%20Blind%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- zenobia -,- zenobia -_tiefling,- Zenobia -,tiefling,bt1,images/__Zenobia___meta.png,https://f.rpghq.org/8pCM1nhUz0Lh.pak?n=Tiefling_F%20-%20-%20Zenobia%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
afp alicent,afp alicent_tiefling,AFP Alicent,tiefling,bt1,,https://f.rpghq.org/Wi1I9YgZXY3Q.pak?n=Tiefling_F%20-%20AFP%20Alicent%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2710,
afp june,afp june_tiefling,AFP June,tiefling,bt1,,https://f.rpghq.org/WgV0NqYmFXVZ.pak?n=Tiefling_F%20-%20AFP%20June%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2710,
alice,alice_tiefling,Alice,tiefling,bt1,images/Alice_ocr.png,https://f.rpghq.org/Wi1I9YgZXY3Q.pak?n=Tiefling_F%20-%20AFP%20Alicent%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
arete,arete_tiefling,Arete,tiefling,bt1,images/Arete_ocr.png,https://f.rpghq.org/JkH3I7vGVaX3.pak?n=Tiefling_F%20-%20Arete%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
athena (vemp),athena (vemp)_tiefling,Athena (VEMP),tiefling,bt1,images/Athena_(VEMP).webp,https://f.rpghq.org/xw1q599gj7zf.pak?n=Tiefling_F%20-%20Athena%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
aura,aura_tiefling,Aura,tiefling,bt1,images/Aura_ocr.png,https://f.rpghq.org/qKu4NaZih2Hp.pak?n=Tiefling_F%20-%20Aura%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
aurora (vemp),aurora (vemp)_tiefling,Aurora (VEMP),tiefling,bt1,images/Aurora_(VEMP).webp,https://f.rpghq.org/3hZ7eWZ30Su7.pak?n=Tiefling_F%20-%20Aurora%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
avelane,avelane_tiefling,Avelane,tiefling,bt1,images/Avelane.webp,https://f.rpghq.org/Bcu7YPlF8Jwe.pak?n=Tiefling_F%20-%20Avelane%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
bishop,bishop_tiefling,Bishop,tiefling,bt1,images/Bishop_meta.png,https://f.rpghq.org/VN7Zg87RHUYV.pak?n=Tiefling_F%20-%20Bishop%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
caitlyn,caitlyn_tiefling,Caitlyn,tiefling,bt1,images/Caitlyn_meta.png,https://f.rpghq.org/VxoQAo9k8ywP.pak?n=Tiefling_F%20-%20Caitlyn%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
caroline vampire,caroline vampire_tiefling,Caroline Vampire,tiefling,bt1,images/Caroline_Vampire.webp,https://f.rpghq.org/BqGXPGRAIA1T.pak?n=Tiefling_F%20-%20Caroline%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
caroline,caroline_tiefling,Caroline,tiefling,bt1,images/Caroline_ocr.png,https://f.rpghq.org/BqGXPGRAIA1T.pak?n=Tiefling_F%20-%20Caroline%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
ceres,ceres_tiefling,Ceres,tiefling,bt1,images/Ceres_ocr.png,https://f.rpghq.org/eqvh6qn6Cjsv.pak?n=Tiefling_F%20-%20Ceres%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
charlotte,charlotte_tiefling,Charlotte,tiefling,bt1,images/Charlotte_meta.png,https://f.rpghq.org/LHV8YOAPSI1x.pak?n=Tiefling_F%20-%20Charlotte%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
daenestra (vemp),daenestra (vemp)_tiefling,Daenestra (VEMP),tiefling,bt1,images/Daenestra_(VEMP).webp,https://f.rpghq.org/YynCzyeW8KDT.pak?n=Tiefling_F%20-%20Daenestra%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
desdemona,desdemona_tiefling,Desdemona,tiefling,bt1,images/Desdemona_ocr.png,https://f.rpghq.org/ym5I1qSl4OLP.pak?n=Tiefling_F%20-%20Desdemona%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
doe,doe_tiefling,Doe,tiefling,bt1,images/Doe_ocr.png,https://f.rpghq.org/FVBA5fMG8g8Q.pak?n=Tiefling_F%20-%20Doe%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9987,
elektra (vemp),elektra (vemp)_tiefling,Elektra (VEMP),tiefling,bt1,images/Elektra_(VEMP).webp,https://f.rpghq.org/5rOLJTDy1ZFl.pak?n=Tiefling_F%20-%20Elektra%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
esmene,esmene_tiefling,Esmene,tiefling,bt1,images/Esmene_ocr.png,https://f.rpghq.org/xHWjsadAlMze.pak?n=Tiefling_F%20-%20Esmene%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
fatima,fatima_tiefling,Fatima,tiefling,bt1,images/Fatima.webp,https://f.rpghq.org/5bDD6GPUo14K.pak?n=Tiefling_F%20-%20Fatima%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9987,
freja,freja_tiefling,Freja,tiefling,bt1,images/Freja_ocr.png,https://f.rpghq.org/Wicv5HIEaFpG.pak?n=Tiefling_F%20-%20Freja%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
freya (vemp),freya (vemp)_tiefling,Freya (VEMP),tiefling,bt1,images/Freya_(VEMP).webp,https://f.rpghq.org/bvRJ9BsMXGQi.pak?n=Tiefling_F%20-%20Freya%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
gwen vampire,gwen vampire_tiefling,Gwen Vampire,tiefling,bt1,images/Gwen_Vampire.webp,https://f.rpghq.org/IzPQ82GUf3d4.pak?n=Tiefling_F%20-%20Gwen%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
gwen,gwen_tiefling,Gwen,tiefling,bt1,images/Gwen.webp,https://f.rpghq.org/IzPQ82GUf3d4.pak?n=Tiefling_F%20-%20Gwen%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
head 01,head 01_tiefling,Head 01,tiefling,bt1,images/Head_01.webp,https://f.rpghq.org/sRVtmjCOllQ4.pak?n=Tiefling_F%20-%20Head%2001%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9479,
head 02,head 02_tiefling,Head 02,tiefling,bt1,images/Head_02.webp,https://f.rpghq.org/WmqvAszQCO16.pak?n=Tiefling_F%20-%20Head%2002%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9479,
head 03,head 03_tiefling,Head 03,tiefling,bt1,images/Head_03.webp,https://f.rpghq.org/kp3hGBbu9Mm8.pak?n=Tiefling_F%20-%20Head%2003%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/9479,
idun,idun_tiefling,Idun,tiefling,bt1,images/Idun_ocr.png,https://f.rpghq.org/jAvTKXvaudGB.pak?n=Tiefling_F%20-%20Idun%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
imogen,imogen_tiefling,Imogen,tiefling,bt1,images/Imogen_meta.png,https://f.rpghq.org/5Sra188BwtzV.pak?n=Tiefling_F%20-%20Imogen%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
itrea,itrea_tiefling,Itrea,tiefling,bt1,images/Itrea_ocr.png,https://f.rpghq.org/nkQQu68Z71el.pak?n=Tiefling_F%20-%20Itrea%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
jinx i,jinx i_tiefling,Jinx I,tiefling,bt1,images/Jinx_II_meta.png,https://f.rpghq.org/thsx32m6UXmJ.pak?n=Tiefling_F%20-%20Jinx%20I%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
kalani,kalani_tiefling,Kalani,tiefling,bt1,images/Kalani_ocr.png,https://f.rpghq.org/Ik3MH3e9BUzv.pak?n=Tiefling_F%20-%20Kalani%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
koryn,koryn_tiefling,Koryn,tiefling,bt1,images/Koryn_ocr.png,https://f.rpghq.org/mHhyptP9J81i.pak?n=Tiefling_F%20-%20Koryn%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
krayn vampire,krayn vampire_tiefling,Krayn Vampire,tiefling,bt1,images/Krayn_Vampire.webp,https://f.rpghq.org/Qr11Ua3wZQeE.pak?n=Tiefling_F%20-%20Krayn%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
krayn,krayn_tiefling,Krayn,tiefling,bt1,images/Krayn.webp,https://f.rpghq.org/Qr11Ua3wZQeE.pak?n=Tiefling_F%20-%20Krayn%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
lilith,lilith_tiefling,Lilith,tiefling,bt1,images/Lilith_meta.png,https://f.rpghq.org/lXmESbyHnpG1.pak?n=Tiefling_F%20-%20Lilith%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
liran,liran_tiefling,Liran,tiefling,bt1,images/Liran.webp,https://f.rpghq.org/2y1xrHWnXs2L.pak?n=Tiefling_F%20-%20Liran%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
loreleyah vampire,loreleyah vampire_tiefling,Loreleyah Vampire,tiefling,bt1,images/Loreleyah_Vampire.webp,https://f.rpghq.org/vsLi0Ae7Vjo8.pak?n=Tiefling_F%20-%20Loreleyah%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
loreleyah,loreleyah_tiefling,Loreleyah,tiefling,bt1,images/Loreleyah.webp,https://f.rpghq.org/vsLi0Ae7Vjo8.pak?n=Tiefling_F%20-%20Loreleyah%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
luna,luna_tiefling,Luna,tiefling,bt1,images/Luna_ocr.png,https://f.rpghq.org/4MzO0VwfNKFy.pak?n=Tiefling_F%20-%20Luna%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
lynhe,lynhe_tiefling,Lynhe,tiefling,bt1,images/Lynhe_ocr.png,https://f.rpghq.org/glX225fKuyH6.pak?n=Tiefling_F%20-%20Lynhe%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
manon vampire,manon vampire_tiefling,Manon Vampire,tiefling,bt1,images/Manon_Vampire.webp,https://f.rpghq.org/Kp9628KwBSES.pak?n=Tiefling_F%20-%20Manon%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
manon,manon_tiefling,Manon,tiefling,bt1,images/Manon_ocr.png,https://f.rpghq.org/Kp9628KwBSES.pak?n=Tiefling_F%20-%20Manon%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
